COUNTRY NAME; COUNTRY SHORT CODE; COUNTRY LONG CODE; COUNTRY NUMBER CODE; REGION NAME; REGION TYPE; REGIONAL CODE; REGIONAL NUMBER CODE
"Honduras";HN;HND;101;"Atlántida";Department;"AT";14635
"Honduras";HN;HND;101;"Choluteca";Department;"CH";14624
"Honduras";HN;HND;101;"Colón";Department;"CL";14625
"Honduras";HN;HND;101;"Comayagua";Department;"CM";14636
"Honduras";HN;HND;101;"Copán";Department;"CP";14626
"Honduras";HN;HND;101;"Cortés";Department;"CR";14637
"Honduras";HN;HND;101;"El Paraíso";Department;"EP";14638
"Honduras";HN;HND;101;"Francisco Morazán";Department;"FM";14628
"Honduras";HN;HND;101;"Gracias a Dios";Department;"GD";14629
"Honduras";HN;HND;101;"Intibucá";Department;"IN";14623
"Honduras";HN;HND;101;"Islas de la Bahía";Department;"IB";14630
"Honduras";HN;HND;101;"La Paz";Department;"LP";14639
"Honduras";HN;HND;101;"Lempira";Department;"LE";14631
"Honduras";HN;HND;101;"Ocotepeque";Department;"OC";14640
"Honduras";HN;HND;101;"Olancho";Department;"OL";14632
"Honduras";HN;HND;101;"Santa Bárbara";Department;"SB";14633
"Honduras";HN;HND;101;"Valle";Department;"VA";14622
"Honduras";HN;HND;101;"Yoro";Department;"YO";14634
