COUNTRY NAME; COUNTRY SHORT CODE; COUNTRY LONG CODE; COUNTRY NUMBER CODE; REGION NAME; REGION TYPE; REGIONAL CODE; REGIONAL NUMBER CODE
"Colombia";CO;COL;51;"Amazonas";department;"AMA";13045
"Colombia";CO;COL;51;"Antioquia";department;"ANT";13055
"Colombia";CO;COL;51;"Arauca";department;"ARA";13046
"Colombia";CO;COL;51;"Atlántico";department;"ATL";13047
"Colombia";CO;COL;51;"Bolívar";department;"BOL";13048
"Colombia";CO;COL;51;"Boyacá";department;"BOY";13057
"Colombia";CO;COL;51;"Caldas";department;"CAL";13049
"Colombia";CO;COL;51;"Caquetá";department;"CAQ";13050
"Colombia";CO;COL;51;"Casanare";department;"CAS";13058
"Colombia";CO;COL;51;"Cauca";department;"CAU";13051
"Colombia";CO;COL;51;"Cesar";department;"CES";13059
"Colombia";CO;COL;51;"Chocó";department;"CHO";13052
"Colombia";CO;COL;51;"Cundinamarca";department;"CUN";13060
"Colombia";CO;COL;51;"Córdoba";department;"COR";13053
"Colombia";CO;COL;51;"Distrito Capital de Bogotá";capital district;"DC";13056
"Colombia";CO;COL;51;"Guainía";department;"GUA";13054
"Colombia";CO;COL;51;"Guaviare";department;"GUV";13061
"Colombia";CO;COL;51;"Huila";department;"HUI";13063
"Colombia";CO;COL;51;"La Guajira";department;"LAG";13064
"Colombia";CO;COL;51;"Magdalena";department;"MAG";13062
"Colombia";CO;COL;51;"Meta";department;"MET";13065
"Colombia";CO;COL;51;"Nariño";department;"NAR";13044
"Colombia";CO;COL;51;"Norte de Santander";department;"NSA";13066
"Colombia";CO;COL;51;"Putumayo";department;"PUT";13067
"Colombia";CO;COL;51;"Quindío";department;"QUI";13042
"Colombia";CO;COL;51;"Risaralda";department;"RIS";13068
"Colombia";CO;COL;51;"Providencia y Santa Catalina San Andrés";department;"SAP";13043
"Colombia";CO;COL;51;"Santander";department;"SAN";13069
"Colombia";CO;COL;51;"Sucre";department;"SUC";13041
"Colombia";CO;COL;51;"Tolima";department;"TOL";13070
"Colombia";CO;COL;51;"Valle del Cauca";department;"VAC";13071
"Colombia";CO;COL;51;"Vaupés";department;"VAU";13040
"Colombia";CO;COL;51;"Vichada";department;"VID";13072
